"Measurement outcome","Frequency"
"0x9301c010","1"
"0x9301c022","1"
"0x9301c040","1"
"0x9301c042","1"
"0x9301c152","1"
"0x9301c161","1"
"0x9301c502","1"
"0x9301c510","1"
"0x9301c821","1"
"0x9301c843","1"
"0x9301cd00","1"
"0x9301e523","1"
"0x9301ec02","1"
"0x93020922","1"
"0x93022001","1"
"0x93024910","1"
"0x93027942","1"
"0x93028040","1"
"0x93028041","1"
"0x93028103","1"
"0x93028403","1"
"0x93028452","1"
"0x93028500","1"
"0x93028501","1"
"0x93028521","1"
"0x93028543","1"
"0x93028842","1"
"0x93028851","1"
"0x93028942","1"
"0x93029503","1"
"0x93029931","1"
"0x9302a100","1"
"0x9302a503","1"
"0x9302a861","1"
"0x9302a862","1"
"0x9302b413","1"
"0x9302b420","1"
"0x9302c023","1"
"0x9302c042","1"
"0x9302c171","1"
"0x9302c443","1"
"0x9302c452","1"
"0x9302c832","1"
"0x9302c942","1"
"0x9302cc22","1"
"0x9302d022","1"
"0x9302d042","1"
"0x9302d521","1"
"0x9302d822","1"
"0x9302e011","1"
"0x9302e112","1"
"0x9302e142","1"
"0x9302e540","1"
"0x9302e551","1"
"0x9302e563","1"
"0x9302e902","1"
"0x93030403","1"
"0x93031123","1"
"0x93031500","1"
"0x93038001","2"
"0x93038033","1"
"0x93038102","1"
"0x93038140","1"
"0x93038401","1"
"0x93038402","1"
"0x93038841","1"
"0x93039141","1"
"0x93039402","1"
"0x93039d01","1"
"0x9303a010","1"
"0x9303a012","1"
"0x9303a802","1"
"0x9303c000","2"
"0x9303c041","1"
"0x9303c142","1"
"0x9303c152","1"
"0x9303c430","1"
"0x9303c551","1"
"0x9303c862","1"
"0x9303c901","1"
"0x9303d002","1"
"0x9303d061","1"
"0x9303d402","1"
"0x9303e000","1"
"0x9303e103","1"
"0x9303e902","1"
"0xa0000141","1"
"0xa0003002","1"
"0xa0003862","1"
"0xa0006062","1"
"0xa0008002","1"
"0xa0008003","1"
"0xa0008033","1"
"0xa0008060","1"
"0xa0008113","1"
"0xa0008442","1"
"0xa0008502","1"
"0xa0008521","1"
"0xa0008802","1"
"0xa0008803","1"
"0xa0008823","1"
"0xa0008962","1"
"0xa0009130","1"
"0xa0009141","1"
"0xa0009402","1"
"0xa0009803","1"
"0xa0009841","1"
"0xa000a000","1"
"0xa000a013","1"
"0xa000a020","1"
"0xa000b101","1"
"0xa000b102","1"
"0xa000b540","1"
"0xa000b932","1"
"0xa000c003","1"
"0xa000c043","1"
"0xa000c101","1"
"0xa000c120","1"
"0xa000c123","1"
"0xa000c140","1"
"0xa000c141","1"
"0xa000c402","1"
"0xa000c523","1"
"0xa000c943","1"
"0xa000d050","1"
"0xa000d101","1"
"0xa000d402","1"
"0xa000d500","1"
"0xa000d802","1"
"0xa000e001","1"
"0xa000e003","1"
"0xa000e103","1"
"0xa000e522","1"
"0xa000f032","1"
"0xa000f121","1"
"0xa0010050","1"
"0xa0012c41","1"
"0xa0014102","1"
"0xa0018013","1"
"0xa0018120","1"
"0xa0018143","1"
"0xa0018502","1"
"0xa0018512","1"
"0xa0018523","1"
"0xa0018541","1"
"0xa0018902","1"
"0xa0018903","1"
"0xa0018943","2"
"0xa0019010","1"
"0xa0019143","1"
"0xa0019853","1"
"0xa001a113","1"
"0xa001a401","1"
"0xa001a523","1"
"0xa001a531","1"
"0xa001a823","1"
"0xa001a873","1"
"0xa001b050","1"
"0xa001b522","1"
"0xa001c002","1"
"0xa001c051","1"
"0xa001c053","1"
"0xa001c111","1"
"0xa001c142","1"
"0xa001c160","1"
"0xa001c402","1"
"0xa001c903","1"
"0xa001c940","1"
"0xa001d000","1"
"0xa001d522","1"
"0xa001d901","1"
"0xa001e000","1"
"0xa001ed01","1"
"0xa001f071","1"
"0xa001f960","1"
"0xa0020103","1"
"0xa0023422","1"
"0xa0026c43","1"
"0xa0028000","1"
"0xa0028502","1"
"0xa0028541","1"
"0xa0028913","1"
"0xa002a013","1"
"0xa002a022","1"
"0xa002a131","1"
"0xa002a950","1"
"0xa002b501","1"
"0xa002c170","1"
"0xa002c501","1"
"0xa002c502","1"
"0xa002c563","1"
"0xa002c900","1"
"0xa002c913","1"
"0xa002c922","1"
"0xa002d043","1"
"0xa002e000","1"
"0xa002e043","1"
"0xa002e162","1"
"0xa002e173","1"
"0xa002e500","1"
"0xa002e902","1"
"0xa002f010","1"
"0xa002fd02","1"
"0xa0036140","1"
"0xa0036822","1"
"0xa0038023","1"
"0xa0038030","1"
"0xa0038103","1"
"0xa0038142","1"
"0xa0038401","1"
"0xa0038442","1"
"0xa0038d10","1"
"0xa0039c03","1"
"0xa003a002","1"
"0xa003a100","1"
"0xa003a800","1"
"0xa003ac01","1"
"0xa003b013","1"
"0xa003b042","1"
"0xa003b100","1"
"0xa003c010","1"
"0xa003c041","1"
"0xa003c121","1"
"0xa003c140","1"
"0xa003c430","1"
"0xa003c510","1"
"0xa003e103","1"
"0xa003e123","1"
"0xa003f110","1"
"0xa003f403","1"
"0xa003f822","1"
"0xa003f942","1"
"0xa1003c32","1"
"0xa1008000","2"
"0xa1008002","2"
"0xa1008003","2"
"0xa1008010","1"
"0xa1008011","1"
"0xa1008100","1"
"0xa1008153","1"
"0xa1008412","1"
"0xa1008502","1"
"0xa1008932","1"
"0xa1008943","1"
"0xa1008d32","1"
"0xa1009003","1"
"0xa1009142","1"
"0xa1009153","1"
"0xa1009420","1"
"0xa100a003","1"
"0xa100a020","1"
"0xa100a131","1"
"0xa100a810","1"
"0xa100a852","1"
"0xa100a943","2"
"0xa100b053","1"
"0xa100c100","1"
"0xa100c102","1"
"0xa100c122","1"
"0xa100c802","1"
"0xa100c860","1"
"0xa100d432","1"
"0xa100e011","1"
"0xa100e502","1"
"0xa100e800","1"
"0xa100e970","1"
"0xa100f152","1"
"0xa1010062","1"
"0xa1011542","1"
"0xa1014552","1"
"0xa1014960","1"
"0xa1018000","1"
"0xa1018020","1"
"0xa1018101","1"
"0xa1018120","1"
"0xa1018131","1"
"0xa1018440","1"
"0xa1018800","1"
"0xa1018802","2"
"0xa1018c02","1"
"0xa1019502","1"
"0xa101a002","1"
"0xa101a020","1"
"0xa101a112","1"
"0xa101a141","1"
"0xa101a813","1"
"0xa101b132","1"
"0xa101c011","1"
"0xa101c060","1"
"0xa101c063","1"
"0xa101c101","1"
"0xa101c120","1"
"0xa101c933","1"
"0xa101ec60","1"
"0xa101f123","1"
"0xa1020840","1"
"0xa1028112","1"
"0xa1028803","1"
"0xa1028860","1"
"0xa1028901","1"
"0xa1029012","1"
"0xa1029040","1"
"0xa1029130","1"
"0xa1029141","1"
"0xa102a020","1"
"0xa102a040","1"
"0xa102a562","1"
"0xa102a812","1"
"0xa102a822","1"
"0xa102b511","1"
"0xa102b811","1"
"0xa102c402","1"
"0xa102c450","1"
"0xa102c473","1"
"0xa102c501","1"
"0xa102c512","1"
"0xa102c823","1"
"0xa102c901","1"
"0xa102dc42","1"
"0xa102e121","1"
"0xa102e841","1"
"0xa102e852","1"
"0xa102f042","1"
"0xa102f132","1"
"0xa102f921","1"
"0xa1030803","1"
"0xa1038002","1"
"0xa1038011","2"
"0xa1038053","2"
"0xa1038101","1"
"0xa1038140","1"
"0xa1038142","2"
"0xa1038443","1"
"0xa1038801","1"
"0xa1038803","1"
"0xa1039010","1"
"0xa1039451","1"
"0xa1039d02","1"
"0xa103a032","1"
"0xa103a102","1"
"0xa103a911","1"
"0xa103ad02","1"
"0xa103b043","1"
"0xa103b112","1"
"0xa103b113","1"
"0xa103c140","1"
"0xa103c902","1"
"0xa103d402","1"
"0xa103f140","1"
"0xa2000541","1"
"0xa2007c60","1"
"0xa2008000","1"
"0xa2008002","1"
"0xa2008032","1"
"0xa2008043","1"
"0xa2008061","1"
"0xa2008100","1"
"0xa2008102","1"
"0xa2008132","1"
"0xa2008410","1"
"0xa2008442","1"
"0xa2008801","1"
"0xa2008873","1"
"0xa2008d12","1"
"0xa2009821","1"
"0xa2009952","1"
"0xa200a102","1"
"0xa200a110","1"
"0xa200a112","1"
"0xa200a122","1"
"0xa200a141","1"
"0xa200a401","1"
"0xa200a500","1"
"0xa200a800","1"
"0xa200ac41","1"
"0xa200ad03","1"
"0xa200b020","1"
"0xa200b811","1"
"0xa200c000","1"
"0xa200c040","1"
"0xa200c100","1"
"0xa200d852","1"
"0xa200e841","1"
"0xa200f112","1"
"0xa200f803","1"
"0xa200fc00","1"
"0xa2010c02","1"
"0xa2014843","1"
"0xa2016400","1"
"0xa2018000","1"
"0xa2018001","1"
"0xa2018003","1"
"0xa2018010","1"
"0xa2018062","1"
"0xa2018103","1"
"0xa2018112","1"
"0xa2018142","1"
"0xa2018400","1"
"0xa2018402","1"
"0xa2018560","1"
"0xa2018800","1"
"0xa2018820","1"
"0xa2018903","1"
"0xa2018c43","1"
"0xa2019040","1"
"0xa2019171","1"
"0xa2019403","1"
"0xa2019c62","1"
"0xa201a143","1"
"0xa201a412","1"
"0xa201a902","1"
"0xa201a952","1"
"0xa201b943","1"
"0xa201c022","1"
"0xa201c032","1"
"0xa201c852","1"
"0xa201c950","1"
"0xa201cc00","1"
"0xa201d020","1"
"0xa201e143","1"
"0xa201e510","1"
"0xa201e541","1"
"0xa201f123","1"
"0xa2022152","1"
"0xa2028043","1"
"0xa2028800","1"
"0xa2028850","1"
"0xa2028903","1"
"0xa2028910","1"
"0xa2029103","1"
"0xa2029111","1"
"0xa2029123","1"
"0xa2029142","1"
"0xa2029833","1"
"0xa202a002","1"
"0xa202a023","2"
"0xa202c001","1"
"0xa202c002","1"
"0xa202c023","1"
"0xa202c113","1"
"0xa202c142","1"
"0xa202c452","1"
"0xa202c542","1"
"0xa202cc01","1"
"0xa202d103","1"
"0xa202d171","1"
"0xa202d413","1"
"0xa202d803","1"
"0xa202e441","1"
"0xa202e523","1"
"0xa202f443","1"
"0xa2036441","1"
"0xa2038062","1"
"0xa2038110","2"
"0xa2038123","1"
"0xa2038410","1"
"0xa2038800","1"
"0xa2039122","1"
"0xa2039843","1"
"0xa203a001","1"
"0xa203a012","1"
"0xa203a412","1"
"0xa203a843","1"
"0xa203ac70","1"
"0xa203c140","1"
"0xa203c550","1"
"0xa203cd62","1"
"0xa203d001","1"
"0xa203d020","1"
"0xa203d403","1"
"0xa203d500","1"
"0xa203d812","1"
"0xa203d861","1"
"0xa203e012","1"
"0xa203e172","1"
"0xa203e820","1"
"0xa203f020","1"
"0xa203f801","1"
"0xa203f950","1"
"0xa3000562","1"
"0xa3001100","1"
"0xa3001842","1"
"0xa3008003","2"
"0xa3008102","1"
"0xa3008111","1"
"0xa3008150","1"
"0xa3008151","1"
"0xa3008831","1"
"0xa3008841","1"
"0xa3008850","1"
"0xa3008941","1"
"0xa3008c40","1"
"0xa3008d10","1"
"0xa3009921","1"
"0xa3009951","1"
"0xa3009c43","1"
"0xa3009d03","1"
"0xa300a102","1"
"0xa300a111","1"
"0xa300a410","1"
"0xa300a411","1"
"0xa300b000","1"
"0xa300b061","1"
"0xa300b461","1"
"0xa300b830","1"
"0xa300b843","1"
"0xa300c102","1"
"0xa300c141","1"
"0xa300c142","1"
"0xa300c903","1"
"0xa300d143","1"
"0xa300e000","1"
"0xa300e003","1"
"0xa300e113","1"
"0xa300e123","1"
"0xa300e551","1"
"0xa300e840","1"
"0xa300f110","1"
"0xa3016541","1"
"0xa3018002","1"
"0xa3018103","1"
"0xa3018150","1"
"0xa3018502","1"
"0xa3018512","1"
"0xa3018d40","1"
"0xa3019102","1"
"0xa3019142","1"
"0xa3019173","1"
"0xa3019443","2"
"0xa3019502","1"
"0xa3019512","1"
"0xa301a053","1"
"0xa301a063","1"
"0xa301a072","1"
"0xa301a143","1"
"0xa301b140","1"
"0xa301b460","1"
"0xa301b831","1"
"0xa301b852","1"
"0xa301c072","1"
"0xa301c462","1"
"0xa301c472","1"
"0xa301c840","1"
"0xa301c842","1"
"0xa301c910","1"
"0xa301c932","1"
"0xa301d060","1"
"0xa301d820","1"
"0xa301e801","1"
"0xa301e901","1"
"0xa301ed72","1"
"0xa3020500","1"
"0xa3028011","1"
"0xa3028042","1"
"0xa3028142","1"
"0xa3028460","1"
"0xa3028520","2"
"0xa3028841","1"
"0xa3028c01","1"
"0xa3029020","1"
"0xa3029040","1"
"0xa3029042","1"
"0xa3029412","1"
"0xa3029512","1"
"0xa3029800","1"
"0xa3029922","1"
"0xa3029c52","1"
"0xa302a142","1"
"0xa302a143","1"
"0xa302a802","1"
"0xa302b062","1"
"0xa302b112","1"
"0xa302c020","1"
"0xa302c443","1"
"0xa302c472","1"
"0xa302c502","1"
"0xa302c952","1"
"0xa302d912","1"
"0xa302dd21","1"
"0xa302e000","2"
"0xa302e500","1"
"0xa3038002","1"
"0xa3038100","1"
"0xa3038123","1"
"0xa3038142","2"
"0xa3038812","1"
"0xa3038841","1"
"0xa3038d02","1"
"0xa3039043","1"
"0xa3039073","1"
"0xa3039150","1"
"0xa3039403","1"
"0xa303a040","1"
"0xa303a041","1"
"0xa303a101","1"
"0xa303a503","1"
"0xa303a571","1"
"0xa303a903","1"
"0xa303ad13","1"
"0xa303b122","1"
"0xa303b141","1"
"0xa303c012","1"
"0xa303c503","1"
"0xa303c800","1"
"0xa303c812","1"
"0xa303d171","1"
"0xa303f571","1"
"0xb0002113","1"
"0xb0008002","1"
"0xb0008143","1"
"0xb0008402","1"
"0xb0008420","1"
"0xb0008510","1"
"0xb0008562","1"
"0xb0008563","1"
"0xb0008813","1"
"0xb0008841","1"
"0xb0009112","1"
"0xb0009121","1"
"0xb0009142","1"
"0xb000a012","1"
"0xb000a100","1"
"0xb000a143","1"
"0xb000a902","1"
"0xb000a962","1"
"0xb000b103","1"
"0xb000b822","1"
"0xb000c011","1"
"0xb000c022","1"
"0xb000c042","1"
"0xb000c100","1"
"0xb000c443","1"
"0xb000c541","1"
"0xb000c871","1"
"0xb000c952","1"
"0xb000c970","1"
"0xb000d101","1"
"0xb000d120","1"
"0xb000d402","1"
"0xb000d423","1"
"0xb000d550","1"
"0xb000e002","1"
"0xb000e061","1"
"0xb000e142","1"
"0xb000f441","1"
"0xb0012543","1"
"0xb0016401","1"
"0xb0018003","1"
"0xb0018020","1"
"0xb0018141","1"
"0xb0018143","1"
"0xb0018161","1"
"0xb0018441","1"
"0xb0018501","1"
"0xb0018521","1"
"0xb0018c62","1"
"0xb0019141","1"
"0xb0019501","1"
"0xb001a033","1"
"0xb001a141","1"
"0xb001a513","1"
"0xb001b012","1"
"0xb001b042","1"
"0xb001b801","1"
"0xb001c103","1"
"0xb001c540","1"
"0xb001c830","1"
"0xb001c840","1"
"0xb001d161","1"
"0xb001d452","1"
"0xb001e001","1"
"0xb001e043","1"
"0xb001e101","1"
"0xb001e811","1"
"0xb001f000","1"
"0xb001f420","1"
"0xb0021100","1"
"0xb0027110","1"
"0xb0028000","1"
"0xb0028012","2"
"0xb0028032","1"
"0xb0028050","1"
"0xb0028051","1"
"0xb0028073","1"
"0xb0028102","1"
"0xb0028103","1"
"0xb0028113","1"
"0xb0028123","1"
"0xb0028402","1"
"0xb0028411","1"
"0xb0028443","1"
"0xb0028500","1"
"0xb0028801","1"
"0xb0028900","1"
"0xb0028c03","1"
"0xb0029050","1"
"0xb0029152","1"
"0xb0029442","1"
"0xb0029942","1"
"0xb002a010","1"
"0xb002a023","1"
"0xb002a041","1"
"0xb002a051","1"
"0xb002a111","1"
"0xb002a113","2"
"0xb002a410","1"
"0xb002a500","1"
"0xb002a971","1"
"0xb002b131","1"
"0xb002c000","1"
"0xb002c013","1"
"0xb002c020","1"
"0xb002c140","1"
"0xb002c902","1"
"0xb002d001","1"
"0xb002d020","1"
"0xb002d500","1"
"0xb002e060","1"
"0xb002e402","1"
"0xb002ec33","1"
"0xb002fd30","1"
"0xb0030042","1"
"0xb0032143","1"
"0xb0038012","1"
"0xb0038112","1"
"0xb0038830","1"
"0xb0038912","1"
"0xb0038c11","1"
"0xb0038d02","1"
"0xb0038d43","1"
"0xb0039152","1"
"0xb0039160","1"
"0xb0039903","1"
"0xb0039c40","1"
"0xb003a051","1"
"0xb003a073","1"
"0xb003a120","1"
"0xb003a900","1"
"0xb003a901","1"
"0xb003c000","1"
"0xb003c042","1"
"0xb003c053","1"
"0xb003c101","1"
"0xb003d002","1"
"0xb003d921","1"
"0xb003e101","1"
"0xb003e441","1"
"0xb003e511","1"
"0xb003e831","1"
"0xb003e942","1"
"0xb1008001","1"
"0xb1008043","1"
"0xb1008142","1"
"0xb1008441","1"
"0xb1008452","1"
"0xb1008541","1"
"0xb1008543","1"
"0xb1008900","1"
"0xb1008941","1"
"0xb1009103","1"
"0xb1009121","1"
"0xb1009411","1"
"0xb1009502","1"
"0xb1009523","1"
"0xb100a000","1"
"0xb100a001","1"
"0xb100a512","1"
"0xb100a912","1"
"0xb100b162","1"
"0xb100c041","2"
"0xb100c100","1"
"0xb100c123","1"
"0xb100c161","1"
"0xb100c572","1"
"0xb100d100","1"
"0xb100d142","1"
"0xb100d522","1"
"0xb100d941","1"
"0xb100e041","1"
"0xb100f103","1"
"0xb100f842","1"
"0xb100f963","1"
"0xb1017472","1"
"0xb1018010","1"
"0xb1018033","1"
"0xb1018040","1"
"0xb1018062","1"
"0xb1018100","1"
"0xb1018102","1"
"0xb1018103","1"
"0xb1018540","1"
"0xb1018831","1"
"0xb1018913","1"
"0xb1019040","1"
"0xb1019541","1"
"0xb101a022","1"
"0xb101a052","1"
"0xb101a110","1"
"0xb101a130","1"
"0xb101a911","1"
"0xb101ac41","1"
"0xb101b151","1"
"0xb101c022","1"
"0xb101c400","1"
"0xb101c412","1"
"0xb101c422","1"
"0xb101c503","1"
"0xb101c510","1"
"0xb101c812","1"
"0xb101c943","1"
"0xb101cd20","1"
"0xb101d402","1"
"0xb101dd00","1"
"0xb101e010","1"
"0xb101e070","1"
"0xb1020003","1"
"0xb1027103","1"
"0xb1028013","1"
"0xb1028032","1"
"0xb1028043","1"
"0xb1028151","1"
"0xb1028823","1"
"0xb1028c22","1"
"0xb1029102","1"
"0xb1029540","1"
"0xb1029573","1"
"0xb102a942","1"
"0xb102c013","1"
"0xb102c040","1"
"0xb102c941","1"
"0xb102d853","1"
"0xb102e001","1"
"0xb102e100","1"
"0xb102e120","1"
"0xb1034d43","1"
"0xb1038000","1"
"0xb1038001","1"
"0xb1038021","1"
"0xb1038053","1"
"0xb1038131","1"
"0xb1038142","1"
"0xb1038162","1"
"0xb1038422","1"
"0xb1038563","1"
"0xb1039003","1"
"0xb1039013","1"
"0xb1039533","1"
"0xb1039901","1"
"0xb103b900","1"
"0xb103c003","1"
"0xb103c040","1"
"0xb103c142","1"
"0xb103c961","1"
"0xb103d572","1"
"0xb103d913","1"
"0xb103e003","1"
"0xb103e103","1"
"0xb103ed40","1"
"0xb103f810","1"
"0xb2000143","1"
"0xb2001122","1"
"0xb2003d03","1"
"0xb2005000","1"
"0xb2008002","1"
"0xb2008030","1"
"0xb2008103","1"
"0xb2008122","1"
"0xb2008163","1"
"0xb2008511","1"
"0xb2008822","1"
"0xb2008900","1"
"0xb2008c20","1"
"0xb2008c42","1"
"0xb2009110","1"
"0xb2009112","1"
"0xb2009141","1"
"0xb2009453","1"
"0xb2009c53","1"
"0xb200a002","1"
"0xb200a052","1"
"0xb200a101","1"
"0xb200a802","1"
"0xb200a803","1"
"0xb200a913","1"
"0xb200a920","1"
"0xb200b403","1"
"0xb200c000","1"
"0xb200c030","1"
"0xb200c063","1"
"0xb200c103","1"
"0xb200c141","1"
"0xb200c513","1"
"0xb200c903","1"
"0xb200c910","1"
"0xb200cd42","1"
"0xb200d142","1"
"0xb200d441","1"
"0xb200d502","1"
"0xb200e023","1"
"0xb200e103","1"
"0xb200e410","1"
"0xb200e811","1"
"0xb200f010","1"
"0xb200f112","1"
"0xb200f162","1"
"0xb2010012","1"
"0xb2013000","1"
"0xb2016060","1"
"0xb2018402","1"
"0xb2018412","1"
"0xb2018c40","1"
"0xb2018d61","1"
"0xb2019003","1"
"0xb2019811","1"
"0xb2019841","1"
"0xb201a120","1"
"0xb201a141","1"
"0xb201ac22","1"
"0xb201c012","1"
"0xb201c041","1"
"0xb201c052","1"
"0xb201c112","1"
"0xb201c163","1"
"0xb201d020","1"
"0xb201d142","1"
"0xb201d503","1"
"0xb201dd41","1"
"0xb201e042","1"
"0xb201e103","1"
"0xb201e872","1"
"0xb201e943","1"
"0xb201f921","1"
"0xb2022103","1"
"0xb2028022","1"
"0xb2028023","1"
"0xb2028102","1"
"0xb2028113","1"
"0xb2028140","1"
"0xb2028152","1"
"0xb2028401","1"
"0xb2029902","1"
"0xb202a100","1"
"0xb202a141","1"
"0xb202b162","1"
"0xb202b853","1"
"0xb202c510","1"
"0xb202c802","1"
"0xb202d021","1"
"0xb202d403","1"
"0xb202d502","1"
"0xb202d900","1"
"0xb202dd31","1"
"0xb202e003","1"
"0xb202e010","1"
"0xb202e052","1"
"0xb202e112","1"
"0xb202e901","1"
"0xb202e923","1"
"0xb202f510","1"
"0xb2031821","1"
"0xb2038002","1"
"0xb2038003","1"
"0xb2038011","2"
"0xb2038012","1"
"0xb2038060","1"
"0xb2038102","1"
"0xb2038141","1"
"0xb2038162","1"
"0xb2038503","1"
"0xb2038802","1"
"0xb2038913","1"
"0xb2038931","1"
"0xb2038c01","1"
"0xb2039011","1"
"0xb2039823","1"
"0xb2039903","1"
"0xb2039921","2"
"0xb203a400","1"
"0xb203a502","1"
"0xb203a513","1"
"0xb203c042","1"
"0xb203c100","1"
"0xb203c123","1"
"0xb203c562","1"
"0xb203c910","1"
"0xb203d103","1"
"0xb203e130","1"
"0xb203e953","1"
"0xb203f411","1"
"0xb203f501","1"
"0xb3000422","1"
"0xb3000913","1"
"0xb3006402","1"
"0xb3008043","1"
"0xb3008101","1"
"0xb3008113","2"
"0xb3008403","1"
"0xb3008410","1"
"0xb3008443","1"
"0xb3008470","1"
"0xb3008501","1"
"0xb3008801","1"
"0xb3008923","1"
"0xb3008942","1"
"0xb3009550","1"
"0xb3009c03","1"
"0xb300b402","1"
"0xb300c051","1"
"0xb300c102","4"
"0xb300c512","1"
"0xb300c902","1"
"0xb300c931","1"
"0xb300cd12","1"
"0xb300e000","1"
"0xb300e012","1"
"0xb300e103","1"
"0xb300e411","1"
"0xb300e442","1"
"0xb300e810","1"
"0xb300e842","1"
"0xb300f010","1"
"0xb3010003","1"
"0xb3013152","1"
"0xb3018010","1"
"0xb3018013","1"
"0xb3018100","1"
"0xb3018413","1"
"0xb3018461","1"
"0xb3018842","1"
"0xb3018c02","1"
"0xb3019002","1"
"0xb3019162","1"
"0xb3019402","1"
"0xb3019903","1"
"0xb301a100","1"
"0xb301a162","1"
"0xb301a903","1"
"0xb301b062","1"
"0xb301b102","1"
"0xb301c003","1"
"0xb301c052","1"
"0xb301c072","1"
"0xb301c100","1"
"0xb301c103","1"
"0xb301c143","1"
"0xb301c500","1"
"0xb301c510","1"
"0xb301c903","1"
"0xb301d042","1"
"0xb301d063","1"
"0xb301d160","1"
"0xb301e011","1"
"0xb301e051","1"
"0xb301e103","1"
"0xb301f111","1"
"0xb3021121","1"
"0xb3023800","1"
"0xb3024551","1"
"0xb3028001","1"
"0xb3028010","1"
"0xb3028041","2"
"0xb3028100","1"
"0xb3028442","1"
"0xb3028902","1"
"0xb3028c42","1"
"0xb3028d02","1"
"0xb3029112","1"
"0xb3029910","1"
"0xb302a002","1"
"0xb302a032","1"
"0xb302a123","1"
"0xb302a142","1"
"0xb302b002","1"
"0xb302b112","1"
"0xb302b920","1"
"0xb302c020","1"
"0xb302c022","1"
"0xb302c110","1"
"0xb302c140","1"
"0xb302c433","1"
"0xb302c512","2"
"0xb302c912","1"
"0xb302c951","1"
"0xb302d923","1"
"0xb302e110","1"
"0xb302e413","1"
"0xb3031051","1"
"0xb3036830","1"
"0xb3038032","1"
"0xb3038103","1"
"0xb3038130","1"
"0xb3038150","1"
"0xb3038811","1"
"0xb3038901","1"
"0xb3038910","1"
"0xb3038c23","1"
"0xb3038d02","1"
"0xb3039841","1"
"0xb303a021","1"
"0xb303a140","1"
"0xb303a801","1"
"0xb303a803","1"
"0xb303ac42","1"
"0xb303b503","1"
"0xb303c013","1"
"0xb303c032","1"
"0xb303c050","1"
"0xb303c813","1"
"0xb303c900","1"
"0xb303cd23","1"
"0xb303d001","1"
"0xb303d013","1"
"0xb303d801","1"
"0xb303d832","1"
"0xb303dd13","1"
"0xb303f502","1"
"0xb303f943","1"
"0xc0000121","1"
"0xc0001830","1"
"0xc0008003","1"
"0xc0008021","1"
"0xc0008100","1"
"0xc0008102","1"
"0xc0008103","1"
"0xc0008110","1"
"0xc0008112","1"
"0xc0008122","1"
"0xc0008140","1"
"0xc0008410","1"
"0xc0008512","1"
"0xc0008530","1"
"0xc0008901","1"
"0xc0008912","1"
"0xc0009000","1"
"0xc0009020","1"
"0xc0009042","1"
"0xc0009932","1"
"0xc000a001","1"
"0xc000a042","1"
"0xc000a052","1"
"0xc000a132","1"
"0xc000a803","1"
"0xc000a903","1"
"0xc000ad02","1"
"0xc000ad03","1"
"0xc000b152","1"
"0xc000c013","1"
"0xc000c051","1"
"0xc000c153","2"
"0xc000c163","1"
"0xc000c512","1"
"0xc000c810","1"
"0xc000c831","1"
"0xc000c943","1"
"0xc000cc53","1"
"0xc000d103","1"
"0xc000d810","1"
"0xc000d923","1"
"0xc000e531","1"
"0xc0012011","1"
"0xc0017143","1"
"0xc0018001","1"
"0xc0018002","1"
"0xc0018042","1"
"0xc0018043","1"
"0xc0018101","1"
"0xc0018103","2"
"0xc0018142","1"
"0xc0018402","1"
"0xc0018442","1"
"0xc0018541","1"
"0xc0018910","1"
"0xc0018932","1"
"0xc0018961","1"
"0xc0019070","1"
"0xc0019130","1"
"0xc001a023","1"
"0xc001b410","1"
"0xc001b922","1"
"0xc001c002","1"
"0xc001c041","1"
"0xc001c422","1"
"0xc001d123","2"
"0xc001d133","1"
"0xc001dc00","1"
"0xc001dc10","1"
"0xc001dd41","1"
"0xc001e003","1"
"0xc001e061","1"
"0xc001e111","1"
"0xc001e150","1"
"0xc001e952","1"
"0xc0020852","1"
"0xc0022102","1"
"0xc0024000","1"
"0xc0028010","1"
"0xc0028022","1"
"0xc0028042","1"
"0xc0028100","2"
"0xc0028101","1"
"0xc0028112","1"
"0xc0028160","1"
"0xc0028163","1"
"0xc0028503","1"
"0xc0028940","1"
"0xc0029072","1"
"0xc0029123","1"
"0xc0029153","1"
"0xc0029d03","1"
"0xc002a002","1"
"0xc002a031","1"
"0xc002a040","1"
"0xc002a103","1"
"0xc002a800","1"
"0xc002a902","2"
"0xc002b021","1"
"0xc002c002","1"
"0xc002c110","1"
"0xc002c141","1"
"0xc002c151","1"
"0xc002c853","1"
"0xc002c940","1"
"0xc002cc43","1"
"0xc002d000","1"
"0xc002d100","1"
"0xc002d111","1"
"0xc002e062","1"
"0xc002e403","1"
"0xc002e501","1"
"0xc002f020","1"
"0xc002f900","1"
"0xc002fd03","1"
"0xc0034942","1"
"0xc0038010","1"
"0xc0038043","1"
"0xc0038143","1"
"0xc0038402","1"
"0xc0038403","1"
"0xc0038500","1"
"0xc0038962","1"
"0xc0038d61","1"
"0xc0039062","1"
"0xc003a012","2"
"0xc003a111","1"
"0xc003a432","1"
"0xc003a541","1"
"0xc003a941","1"
"0xc003b030","1"
"0xc003b100","1"
"0xc003c001","1"
"0xc003c023","1"
"0xc003c100","1"
"0xc003c152","1"
"0xc003c871","1"
"0xc003cc02","1"
"0xc003cd01","1"
"0xc003e020","1"
"0xc003e803","1"
"0xc003e811","1"
"0xc003ed01","1"
"0xc003f032","1"
"0xc1000411","1"
"0xc1008003","1"
"0xc1008013","1"
"0xc1008102","1"
"0xc1008143","1"
